,reviewid,genre
13975,10021,pop/r&b
13976,10004,rock
13977,9910,
13978,9992,
13979,9997,rock
13980,9997,metal
13981,9997,electronic
13982,10012,rock
13983,10018,rock
13984,10018,electronic
13985,10001,rock
13986,9998,
13987,10017,rock
13988,10017,electronic
13989,9995,rock
13990,9995,electronic
13991,9977,
13992,10014,folk/country
13993,10003,rock
13994,10010,rock
13995,10009,electronic
13996,9988,
13997,9994,rock
13998,10002,pop/r&b
13999,9989,electronic
14000,10006,rap
14001,10005,rock
14002,9972,rock
14003,9990,rock
14004,9991,rock
14005,10000,electronic
14006,9985,
14007,9983,electronic
14008,9999,rock
14009,9999,electronic
14010,9981,rock
14011,9961,
14012,9932,rock
14013,9932,metal
14014,9973,pop/r&b
14015,9976,rock
14016,9984,rock
14017,9986,
14018,9979,folk/country
14019,9978,folk/country
14020,9970,rock
14021,9980,rock
14022,9987,rock
14023,9982,metal
14024,9964,rock
14025,9969,rock
14026,9966,electronic
14027,9957,rock
14028,9957,experimental
14029,9962,rock
14030,9971,rock
14031,9971,electronic
14032,9959,rock
14033,9958,folk/country
14034,9965,rock
14035,9965,electronic
14036,9968,rap
14037,9974,rock
14038,9967,
14039,9975,electronic
14040,9955,folk/country
14041,9953,rock
14042,9953,pop/r&b
14043,9924,rock
14044,9924,electronic
14045,9951,rock
14046,9951,metal
14047,9963,rock
14048,9941,rock
14049,9941,electronic
14050,9954,rock
14051,9954,metal
14052,9948,folk/country
14053,9952,jazz
14054,9952,pop/r&b
14055,9952,electronic
14056,9946,rock
14057,9945,jazz
14058,9945,electronic
14059,9909,rock
14060,9943,electronic
14061,9960,rock
14062,9960,electronic
14063,9956,rock
14064,9944,rock
14065,9925,rock
14066,9925,experimental
14067,9925,electronic
14068,9942,folk/country
14069,9947,pop/r&b
14070,9949,rock
14071,9949,electronic
14072,9933,rap
14073,9922,rock
14074,9936,rock
14075,9928,rock
14076,9934,folk/country
14077,9929,electronic
14078,9920,rock
14079,9950,rock
14080,9950,metal
14081,9940,
14082,9913,rock
14083,9931,rock
14084,9918,rock
14085,9918,experimental
14086,9930,rock
14087,9939,rock
14088,9911,
14089,11899,rock
14090,9935,rock
14091,9915,rock
14092,9789,rock
14093,9919,rock
14094,9919,experimental
14095,9937,pop/r&b
14096,9904,electronic
14097,9901,rock
14098,9901,jazz
14099,9903,electronic
14100,9899,rock
14101,9899,experimental
14102,9926,electronic
14103,9905,rock
14104,9902,folk/country
14105,9896,rock
14106,9927,experimental
14107,9917,jazz
14108,9917,metal
14109,9887,rock
14110,9923,global
14111,9892,rock
14112,9921,rock
14113,9914,rock
14114,9884,rock
14115,9885,folk/country
14116,9893,
14117,9912,rock
14118,9916,rock
14119,9883,experimental
14120,9886,folk/country
14121,9891,rock
14122,9890,experimental
14123,9900,
14124,9881,
14125,9882,rock
14126,9889,electronic
14127,9897,
14128,9898,pop/r&b
14129,9898,electronic
14130,9875,rap
14131,9875,metal
14132,9878,rock
14133,9880,rock
14134,9895,rock
14135,9895,experimental
14136,9894,
14137,9877,folk/country
14138,9869,rock
14139,9876,rock
14140,9879,rock
14141,9879,metal
14142,9888,
14143,9862,folk/country
14144,9867,experimental
14145,9868,rock
14146,9868,electronic
14147,9873,rock
14148,9850,rock
14149,9850,metal
14150,9874,pop/r&b
14151,9846,rock
14152,9865,
14153,11898,rock
14154,9843,rock
14155,9843,experimental
14156,9853,metal
14157,9860,rock
14158,9861,rock
14159,9854,electronic
14160,9866,rock
14161,9866,electronic
14162,9872,rock
14163,9857,
14164,9855,rock
14165,9871,rock
14166,9871,experimental
14167,9870,rock
14168,9844,rock
14169,9849,rock
14170,9856,folk/country
14171,9864,
14172,9863,rock
14173,9845,
14174,9838,rock
14175,9848,electronic
14176,9859,rock
14177,9858,rock
14178,9851,metal
14179,9823,
14180,9840,experimental
14181,9852,
14182,9847,
14183,9836,rock
14184,9836,electronic
14185,9822,
14186,9837,rock
14187,11897,experimental
14188,9832,rap
14189,9833,rock
14190,9833,experimental
14191,9834,pop/r&b
14192,9835,rock
14193,9826,rock
14194,9827,jazz
14195,9827,pop/r&b
14196,9828,rock
14197,9828,experimental
14198,9809,electronic
14199,9819,electronic
14200,9824,rock
14201,9825,
14202,9821,
14203,9813,folk/country
14204,9791,folk/country
14205,9820,rock
14206,9790,
14207,9802,global
14208,9802,pop/r&b
14209,9800,rock
14210,9817,rock
14211,9797,rock
14212,9797,electronic
14213,9801,rock
14214,9816,electronic
14215,9799,rock
14216,9799,experimental
14217,9779,rock
14218,9818,rock
14219,9818,experimental
14220,11895,metal
14221,9811,rock
14222,9784,rap
14223,9784,pop/r&b
14224,9786,rock
14225,9796,rock
14226,9814,
14227,9795,rock
14228,9795,experimental
14229,9763,global
14230,9807,
14231,9810,rock
14232,9810,experimental
14233,9815,rock
14234,9815,electronic
14235,9788,rock
14236,9773,rock
14237,9773,experimental
14238,9772,rock
14239,9808,rock
14240,9812,rock
14241,9806,
14242,9798,rock
14243,9766,rock
14244,9766,electronic
14245,9785,pop/r&b
14246,11896,rock
14247,9780,rock
14248,9774,electronic
14249,9761,
14250,9768,rock
14251,9768,experimental
14252,9792,rock
14253,9767,rock
14254,9782,
14255,9752,metal
14256,9787,rock
14257,9787,metal
14258,9781,rock
14259,9762,rock
14260,9769,folk/country
14261,9770,rock
14262,9770,experimental
14263,11894,
14264,9783,rock
14265,9764,experimental
14266,9764,electronic
14267,9756,rock
14268,9759,pop/r&b
14269,9778,rock
14270,9777,rap
14271,9742,
14272,9755,pop/r&b
14273,9755,folk/country
14274,9765,rock
14275,9765,electronic
14276,9771,rock
14277,9771,electronic
14278,9753,
14279,9693,rock
14280,9693,experimental
14281,9750,global
14282,9749,jazz
14283,9749,pop/r&b
14284,9757,electronic
14285,9737,rock
14286,9719,rock
14287,9719,metal
14288,9754,electronic
14289,9748,folk/country
14290,9760,experimental
14291,9747,global
14292,9734,rock
14293,9734,pop/r&b
14294,9741,rock
14295,9740,electronic
14296,9751,rock
14297,9751,electronic
14298,9758,
14299,9743,electronic
14300,9739,
14301,9746,rock
14302,9745,folk/country
14303,9744,rock
14304,9744,experimental
14305,9736,electronic
14306,9732,rock
14307,9728,rock
14308,2408,rock
14309,9696,pop/r&b
14310,9730,rock
14311,9730,jazz
14312,9730,experimental
14313,9733,electronic
14314,9735,
14315,9727,rock
14316,9738,rap
14317,9715,rock
14318,9723,
14319,9724,rock
14320,9716,rock
14321,9716,global
14322,9720,rock
14323,9722,pop/r&b
14324,9697,rock
14325,9731,
14326,9700,rap
14327,9717,metal
14328,9666,metal
14329,9648,folk/country
14330,9648,electronic
14331,9707,rock
14332,9685,rock
14333,9729,rap
14334,9710,rock
14335,9710,experimental
14336,9713,rock
14337,9713,rap
14338,9714,electronic
14339,9726,experimental
14340,9721,rap
14341,11892,pop/r&b
14342,11892,electronic
14343,9725,pop/r&b
14344,9689,rock
14345,9709,pop/r&b
14346,9709,folk/country
14347,9688,jazz
14348,9718,rap
14349,9718,pop/r&b
14350,9680,metal
14351,9677,rock
14352,9677,metal
14353,9677,experimental
14354,9699,
14355,11893,rock
14356,11893,experimental
14357,9708,rock
14358,9708,electronic
14359,9692,experimental
14360,9702,experimental
14361,9656,rock
14362,9656,metal
14363,9712,rock
14364,9711,rap
14365,9671,rock
14366,9684,rock
14367,9684,electronic
14368,9686,metal
14369,9679,rock
14370,9653,folk/country
14371,9706,rock
14372,9668,
14373,9676,electronic
14374,9703,pop/r&b
14375,9701,folk/country
14376,9665,rock
14377,9690,folk/country
14378,9664,rock
14379,9687,rock
14380,9695,folk/country
14381,9694,experimental
14382,9645,rock
14383,9645,experimental
14384,9650,pop/r&b
14385,9691,rock
14386,9698,
14387,9657,rock
14388,9659,folk/country
14389,9651,rock
14390,9651,experimental
14391,9651,electronic
14392,9678,electronic
14393,11891,experimental
14394,11891,electronic
14395,9667,rock
14396,9655,rock
14397,9629,electronic
14398,9683,rock
14399,9682,pop/r&b
14400,9670,electronic
14401,9639,rock
14402,9639,experimental
14403,9646,rock
14404,9669,rock
14405,9681,rock
14406,9681,electronic
14407,9633,rock
14408,9634,experimental
14409,9635,rock
14410,9635,electronic
14411,9660,rock
14412,9662,rock
14413,9662,metal
14414,11890,pop/r&b
14415,11890,electronic
14416,9632,pop/r&b
14417,9632,electronic
14418,9626,rock
14419,9626,electronic
14420,9631,rock
14421,9661,rock
14422,9663,rap
14423,9663,pop/r&b
14424,9627,experimental
14425,9628,electronic
14426,9658,rap
14427,9658,pop/r&b
14428,9507,pop/r&b
14429,9643,rock
14430,9624,rap
14431,9624,pop/r&b
14432,9615,rock
14433,9652,rock
14434,9641,rock
14435,9608,
14436,9614,electronic
14437,9625,rock
14438,9644,folk/country
14439,9642,rap
14440,9649,
14441,9593,experimental
14442,9600,pop/r&b
14443,9622,rock
14444,9622,experimental
14445,9640,rock
14446,9647,rap
14447,9613,rock
14448,9612,
14449,9617,rock
14450,9623,folk/country
14451,9596,
14452,9611,rock
14453,9610,rock
14454,9610,metal
14455,9619,pop/r&b
14456,9638,rock
14457,9590,rock
14458,9606,electronic
14459,9654,
14460,9630,rock
14461,9599,folk/country
14462,9597,rock
14463,9603,rock
14464,9592,rock
14465,9592,electronic
14466,9620,rap
14467,9621,rock
14468,9601,
14469,9595,rock
14470,9595,folk/country
14471,9595,electronic
14472,9589,rock
14473,9616,folk/country
14474,9618,folk/country
14475,9607,rock
14476,9605,
14477,9602,experimental
14478,9552,
14479,9609,electronic
14480,9586,rock
14481,9585,rock
14482,9585,metal
14483,9588,rock
14484,9588,electronic
14485,9604,
14486,9556,pop/r&b
14487,9583,experimental
14488,9547,rock
14489,9535,rock
14490,9594,rock
14491,9598,
14492,9550,rock
14493,9550,experimental
14494,9570,rock
14495,9580,
14496,9567,rock
14497,9567,metal
14498,9577,rock
14499,9573,
14500,9576,pop/r&b
14501,9575,rock
14502,9591,rock
14503,9587,
14504,9579,folk/country
14505,9561,rap
14506,9568,
14507,9562,electronic
14508,9584,electronic
14509,9476,rock
14510,9553,rock
14511,9566,pop/r&b
14512,9569,rock
14513,9581,rock
14514,9581,electronic
14515,9565,rock
14516,9544,
14517,9542,electronic
14518,9582,electronic
14519,9574,electronic
14520,9560,rock
14521,9560,electronic
14522,9555,rock
14523,9555,experimental
14524,9555,electronic
14525,9546,rock
14526,9563,
14527,9578,
14528,9540,rock
14529,9572,rock
14530,9572,experimental
14531,9572,electronic
14532,9543,electronic
14533,9571,rock
14534,9571,experimental
14535,9564,
14536,9530,rock
14537,9530,metal
14538,9530,experimental
14539,9530,electronic
14540,9537,rap
14541,9551,folk/country
14542,9558,rock
14543,9557,electronic
14544,9541,rock
14545,9532,electronic
14546,9531,rock
14547,9554,electronic
14548,9545,rock
14549,9545,experimental
14550,9495,pop/r&b
14551,9523,experimental
14552,9528,rap
14553,9528,pop/r&b
14554,9559,electronic
14555,9441,
14556,9527,folk/country
14557,9519,rock
14558,9519,folk/country
14559,9525,rock
14560,9548,rock
14561,9480,rock
14562,9465,
14563,9516,rock
14564,9524,electronic
14565,9549,rock
14566,9481,
14567,9536,pop/r&b
14568,9490,rock
14569,9490,electronic
14570,9521,pop/r&b
14571,9539,rock
14572,9539,electronic
14573,9538,rock
14574,9538,experimental
14575,9501,folk/country
14576,9508,rap
14577,9508,electronic
14578,9512,pop/r&b
14579,9534,rock
14580,9534,experimental
14581,9534,electronic
14582,9533,rock
14583,9533,electronic
14584,9489,
14585,9459,rock
14586,9503,pop/r&b
14587,9518,rock
14588,9518,electronic
14589,9526,rock
14590,9517,rock
14591,9520,rock
14592,9496,rock
14593,9529,rock
14594,9529,electronic
14595,9522,rock
14596,9511,rock
14597,9511,experimental
14598,9506,rock
14599,9475,rock
14600,9497,experimental
14601,9513,rock
14602,9513,electronic
14603,9451,rock
14604,9491,folk/country
14605,9498,pop/r&b
14606,9498,electronic
14607,9514,rock
14608,9514,metal
14609,9514,experimental
14610,9515,rock
14611,9452,rock
14612,9454,rock
14613,9454,electronic
14614,9492,rock
14615,9509,rock
14616,9510,rock
14617,9462,rock
14618,9466,rock
14619,9466,experimental
14620,9504,rock
14621,9502,rock
14622,9500,pop/r&b
14623,9500,electronic
14624,9461,rock
14625,9483,rock
14626,9417,global
14627,9505,
14628,9499,
14629,9460,rock
14630,9460,metal
14631,9417,global
14632,9505,
14633,9499,
14634,9460,rock
14635,9460,metal
14636,9438,rock
14637,9493,pop/r&b
14638,9453,folk/country
14639,9479,rock
14640,9494,
14641,9477,rock
14642,9482,rock
14643,9473,rock
14644,9487,electronic
14645,9458,rock
14646,9468,electronic
14647,9457,rock
14648,9484,rock
14649,9488,rock
14650,9488,rap
14651,9456,electronic
14652,9486,pop/r&b
14653,9467,rock
14654,9485,rock
14655,9471,
14656,9433,rock
14657,9433,experimental
14658,9415,rock
14659,9390,rock
14660,9390,jazz
14661,9390,folk/country
14662,9472,rock
14663,9470,pop/r&b
14664,9478,rock
14665,9435,
14666,9377,
14667,9474,rock
14668,9469,rap
14669,9424,rock
14670,9428,rock
14671,9464,rock
14672,9464,electronic
14673,9443,rock
14674,9463,rock
14675,9392,rock
14676,9447,rock
14677,9375,rock
14678,9375,experimental
14679,9449,rock
14680,9455,rock
14681,9420,rock
14682,9420,metal
14683,9380,electronic
14684,9383,rock
14685,9450,electronic
14686,9445,rock
14687,9445,experimental
14688,9385,jazz
14689,9349,
14690,9414,rock
14691,9414,metal
14692,9448,rock
14693,9446,rock
14694,11889,
14695,9421,jazz
14696,9322,rock
14697,9322,pop/r&b
14698,7069,pop/r&b
14699,7069,electronic
14700,9444,pop/r&b
14701,9444,electronic
14702,9442,rock
14703,9442,experimental
14704,9434,rock
14705,9439,rock
14706,9439,electronic
14707,9427,rock
14708,9430,rock
14709,9440,rock
14710,9440,experimental
14711,9440,electronic
14712,9319,rock
14713,9425,rock
14714,9425,pop/r&b
14715,9423,rock
14716,9423,electronic
14717,9437,rap
14718,9432,experimental
14719,9393,rock
14720,9352,rock
14721,9352,experimental
14722,9330,
14723,9426,metal
14724,9431,rap
14725,9422,pop/r&b
14726,9360,rock
14727,9384,rock
14728,9436,electronic
14729,9429,rock
14730,9412,pop/r&b
14731,9412,electronic
14732,9413,metal
14733,9363,pop/r&b
14734,9419,folk/country
14735,9386,rock
14736,9395,rock
14737,9395,experimental
14738,9391,pop/r&b
14739,9391,folk/country
14740,9387,rock
14741,9387,electronic
14742,9404,rock
14743,9418,
14744,9409,rock
14745,9409,electronic
14746,9405,rock
14747,9407,pop/r&b
14748,9372,rock
14749,9372,electronic
14750,9416,rock
14751,9416,experimental
14752,9400,rock
14753,9381,rock
14754,9339,rock
14755,11888,pop/r&b
14756,9396,rock
14757,9369,rock
14758,9369,electronic
14759,9403,rock
14760,9403,experimental
14761,9351,rock
14762,9351,metal
14763,9399,rock
14764,9399,electronic
14765,9406,rock
14766,9389,rock
14767,9370,rock
14768,9408,rock
14769,9397,rock
14770,9398,rock
14771,9376,rock
14772,9374,experimental
14773,9324,
14774,9371,rock
14775,9394,rock
14776,9333,rock
14777,9368,rock
14778,9340,rock
14779,9378,pop/r&b
14780,9379,electronic
14781,9342,jazz
14782,9345,rock
14783,9321,rock
14784,9321,metal
14785,9365,rock
14786,9388,rock
14787,9388,experimental
14788,9327,rock
14789,9358,rock
14790,9358,metal
14791,9367,rock
14792,9367,electronic
14793,9382,electronic
14794,6480,rock
14795,6480,pop/r&b
14796,9373,rock
14797,9366,
14798,9346,rock
14799,9356,rock
14800,9357,rock
14801,9348,
14802,9359,rock
14803,9359,metal
14804,9362,rock
14805,9364,rap
14806,9355,
14807,9314,rock
14808,9316,rock
14809,9325,rock
14810,9296,rock
14811,9353,rap
14812,9338,rock
14813,9338,metal
14814,9315,rock
14815,9343,rock
14816,9343,electronic
14817,9361,rock
14818,9350,rock
14819,9350,metal
14820,9320,electronic
14821,9317,jazz
14822,9317,pop/r&b
14823,9318,rock
14824,9344,electronic
14825,9354,rock
14826,9347,rock
14827,9309,
14828,9337,rock
14829,11887,rock
14830,9336,rock
14831,9311,rock
14832,9311,experimental
14833,9341,rock
14834,9313,rap
14835,9334,rock
14836,9329,rock
14837,9329,experimental
14838,9312,rap
14839,11886,rock
14840,9310,rock
14841,9323,rock
14842,9323,metal
14843,9335,rap
14844,9332,folk/country
14845,9298,rock
14846,9298,metal
14847,9279,rock
14848,9279,pop/r&b
14849,9328,rock
14850,9192,rock
14851,9290,rock
14852,9212,rock
14853,9282,rock
14854,9282,electronic
14855,9139,rock
14856,9331,rap
14857,9331,pop/r&b
14858,9326,electronic
14859,9293,rock
14860,9286,rap
14861,9286,pop/r&b
14862,9302,rock
14863,9302,experimental
14864,9287,rock
14865,9297,rock
14866,9297,electronic
14867,9200,rock
14868,9300,rap
14869,9301,rock
14870,9301,electronic
14871,9295,rap
14872,9299,rock
14873,9292,rock
14874,9291,rock
14875,9256,rock
14876,9256,metal
14877,9294,rock
14878,9289,rock
14879,9289,experimental
14880,9267,pop/r&b
14881,9265,electronic
14882,9285,rock
14883,9268,folk/country
14884,9276,electronic
14885,9277,electronic
14886,9266,rock
14887,9266,metal
14888,7053,rock
14889,7053,experimental
14890,9288,rock
14891,9278,rock
14892,9278,experimental
14893,9237,rock
14894,9237,electronic
14895,9247,rock
14896,9257,rock
14897,11882,rock
14898,11882,experimental
14899,9275,rock
14900,9270,global
14901,9270,pop/r&b
14902,9270,folk/country
14903,9253,experimental
14904,11885,
14905,9269,rock
14906,9269,experimental
14907,9258,rock
14908,9249,rock
14909,9255,rock
14910,11773,rock
14911,9254,rock
14912,9254,electronic
14913,9246,jazz
14914,9246,pop/r&b
14915,9246,electronic
14916,9280,rock
14917,9241,
14918,11883,rock
14919,9281,
14920,9251,electronic
14921,9264,rock
14922,9264,metal
14923,9242,rock
14924,9242,electronic
14925,9252,rock
14926,9243,rap
14927,9233,folk/country
14928,9217,pop/r&b
14929,9222,folk/country
14930,9222,experimental
14931,9245,electronic
14932,9236,rock
14933,9230,rock
14934,9232,rock
14935,9232,experimental
14936,9235,electronic
14937,9244,pop/r&b
14938,9248,
