,reviewid,label
11608,11134,hoss
11609,11178,anticon
11610,11188,ipecac
11611,11206,sub pop
11612,11218,southern lord
11613,11174,sonic boomerang
11614,11173,in the red
11615,11172,ghostly
11616,11203,hip-o select
11617,11212,kranky
11618,11175,reincarnate
11619,11171,stones throw
11620,11170,rough trade
11621,11187,licking fingers
11622,11187,control group
11623,11189,warp
11624,11159,groove attack
11625,11169,k
11626,11158,hear music
11627,11208,bella union
11628,11208,carpark
11629,11209,kompakt
11630,11157,acuarela
11631,11182,paper bag
11632,11164,carbon/silicon
11633,11128,mute
11634,11194,rare book room
11635,11151,domino
11636,11154,brushfire
11637,11168,social registry
11638,11200,discoteca ocano
11639,11176,st. ives
11640,11146,norton
11641,11143,self-released
11642,11162,zoe
11643,11162,rounder
11644,11179,arts & crafts
11645,11179,wichita
11646,11156,relapse
11647,11193,rough trade
11648,11193,skull disco
11649,11139,self-released
11650,11140,drag city
11651,11185,merge
11652,11184,vice
11653,11142,ato
11654,11167,thrive
11655,11130,devon reed
11656,11160,kranky
11657,11191,columbia
11658,11191,legacy
11659,11133,p-vine
11660,11131,absolutely kosher
11661,11138,hardwood
11662,11181,4ad
11663,11183,yep roc
11664,11183,radar
11665,11124,domino
11666,11125,anti-
11667,11137,sub pop
11668,11163,epic
11669,11155,relapse
11670,11117,western vinyl
11671,11119,kemado
11672,11120,paw tracks
11673,11658,get physical
11674,11150,emusic
11675,11116,border community
11676,11118,numero group
11677,11122,love minus zero
11678,11161,re-up
11679,11144,domino
11680,11114,f5
11681,11098,too pure
11682,11096,leaf
11683,11152,rough trade
11684,11147,moshi moshi
11685,11147,team shi
11686,11087,sony
11687,11090,dirtnap
11688,11105,team love
11689,11153,reprise
11690,11656,moontree letterpress
11691,11108,k
11692,11097,jib door
11693,11072,thrill jockey
11694,11141,arts & crafts
11695,11652,hydra head
11696,11145,bedroom community
11697,11093,goner
11698,11103,epitaph
11699,11103,anti-
11700,11132,idlewild
11701,11132,walt disney
11702,11126,matador
11703,11123,asthmatic kitty
11704,11110,universal
11705,11092,prosthetic
11706,11654,kitsun
11707,11115,universal
11708,11089,nonplace
11709,11084,skybucket
11710,11094,yep roc
11711,11094,oxfam
11712,11129,astralwerks
11713,11129,dfa
11714,11101,crammed discs
11715,11088,textile
11716,11083,yep roc
11717,11085,tomlab
11718,11127,decca
11719,11036,kill rock stars
11720,11074,dgm live
11721,11082,peaceville
11722,11081,north street
11723,11121,mute
11724,11109,ninja tune
11725,11111,proper american
11726,11111,west virginia music hal of fame
11727,11113,mill pond
11728,11106,atlantic
11729,11112,barsuk
11730,11086,comedy minus one
11731,11068,fat cat
11732,11076,hoss
11733,11071,secretly canadian
11734,11091,kill rock stars
11735,11107,phantom sound & vision
11736,11062,numero group
11737,11077,alpha pup
11738,11050,siberia
11739,11650,sterns africa
11740,11104,geffen
11741,11095,dead oceans
11742,11040,ambush reality
11743,11040,tiny evil
11744,11078,merge
11745,11058,xl
11746,11059,!k7
11747,11102,happy jack rock
11748,11057,de stijl
11749,11073,look
11750,11080,new west
11751,11067,polyvinyl
11752,11043,no fun
11753,11063,planaria
11754,11054,chemikal underground
11755,11065,parlophone
11756,11079,cooking vinyl
11757,11035,social registry
11758,11061,new granada
11759,11037,definitive jux
11760,11056,jagjaguwar
11761,11075,locust
11762,11027,dust-to-digital
11763,11039,frenchkiss
11764,11038,candlelight
11765,11033,ineffable
11766,11066,matador
11767,11069,amoeba
11768,11642,cadenza
11769,11025,favorite gentlemen
11770,11064,matador
11771,11070,social registry
11772,11026,stationary heart
11773,11029,skin graft
11774,11032,4ad
11775,11644,asterisk
11776,11046,fargo
11777,11060,rhino
11778,10963,dust-to-digital
11779,10977,anticon
11780,11042,universal
11781,11042,cash money
11782,11638,fuck it tapes
11783,11055,strut
11784,11024,upper class
11785,11023,one little indian
11786,11051,itunes
11787,11053,rough trade
11788,11010,white whale
11789,11004,sick room
11790,10997,memphis industries
11791,11648,geffen
11792,11034,thrill jockey
11793,11028,gnomonsong
11794,11016,babygrande
11795,11011,vagrant
11796,11049,nonesuch
11797,11640,western vinyl
11798,11052,rhymesayers
11799,11018,in the red
11800,11009,orange twin
11801,11001,touch
11802,11041,rhino
11803,11006,mush
11804,10943,source
11805,10943,emi
11806,10992,atlantic
11807,11646,nonesuch
11808,10958,sincerely yours
11809,10976,parlophone
11810,10976,emi
11811,10996,mint
11812,10993,iamsound
11813,11021,relapse
11814,10954,jdub
11815,11019,self-released
11816,10972,southern
11817,10995,standard
11818,11022,atlantic
11819,11022,1st and 15th
11820,11017,ace fu
11821,10962,koch
11822,10998,no fun
11823,10991,jagjaguwar
11824,11020,geffen
11825,10957,recall
11826,10971,rap-a-lot
11827,10994,labrador
11828,10990,temporary residence
11829,10737,shout! factory
11830,10984,rough trade
11831,10974,anticon
11832,10966,self-released
11833,10989,burnt brown sounds
11834,11008,interscope
11835,10747,manteca
11836,10747,buda musique
11837,10973,rap-a-lot
11838,10967,la socit expditionnaire
11839,11005,tomlab
11840,11007,nonesuch
11841,10929,hip-o select
11842,10951,full time hobby
11843,10985,troubleman unlimited
11844,10986,myspace
11845,10988,self-released
11846,10970,hip-o select
11847,10956,southern lord
11848,10941,dangerbird
11849,10955,too pure
11850,11636,aum fidelity
11851,10981,geffen
11852,10983,salvo
11853,10889,koch
11854,10948,lex
11855,10982,thrill jockey
11856,10987,cocoon
11857,10893,hello sir
11858,10919,misra
11859,10927,milan
11860,10935,soul jazz
11861,10975,src
11862,10975,universal motown
11863,10940,load
11864,10944,locust
11865,10882,sidecho
11866,10968,emi
11867,10964,dust-to-digital
11868,10939,matinee
11869,10939,lost and lonesome
11870,10930,three spheres
11871,10942,fat cat
11872,10969,universal
11873,10969,tuff gong
11874,10960,def jam
11875,10960,roc-a-fella
11876,10832,delmore
11877,10902,friends
11878,10897,nettwerk
11879,10965,def jam
11880,10870,ecm
11881,10909,locust
11882,10926,slam jamz
11883,10911,beggars banquet
11884,10961,capitol
11885,10952,domino
11886,10912,load
11887,10907,smalltown supersound
11888,10917,secret city
11889,10959,rough trade
11890,10928,roc-a-fella
11891,10920,regular beat
11892,10767,sterns africa
11893,10906,class a
11894,10953,universal
11895,10932,italians do it better
11896,10903,rune grammofon
11897,10915,mountain
11898,10916,six degrees
11899,11632,alien8
11900,10945,yep roc
11901,10947,parlophone
11902,10947,capitol
11903,10884,in the red
11904,10931,manimal vinyl
11905,10946,seethru broadcasting
11906,10936,columbia legacy
11907,10936,red ink
11908,11634,vengeance
11909,10842,now again
11910,10867,park the van
11911,10938,columbia legacy
11912,10924,db
11913,10924,armageddon
11914,10880,ever
11915,10887,drag city
11916,10894,academy fight song
11917,10894,silver sleeve
11918,10937,island
11919,10933,anticon
11920,10933,tomlab
11921,11626,asthmatic kitty
11922,10876,self-released
11923,10888,5440' or fight!
11924,10934,drag city
11925,10923,waxploitation
11926,10886,hometapes
11927,10846,virgin
11928,10851,kranky
11929,10905,luaka bop
11930,10918,drag city
11931,10921,drag city
11932,10872,saddle creek
11933,10855,abb
11934,10925,virgin
11935,10910,epic
11936,10854,leaf
11937,10829,kranky
11938,10829,marriage
11939,10868,metropolis
11940,10875,rhymesayers
11941,10922,emi
11942,10852,rapster
11943,10862,hometapes
11944,10853,astralwerks
11945,10853,parlophone
11946,10904,a&m
11947,10898,pinkflag
11948,10837,traffic entertainment
11949,10860,camera obscura
11950,10845,language of stone
11951,10901,columbia
11952,10901,legacy
11953,10908,diplomat
11954,10899,p.w. elverum & sun
11955,10820,cardboard
11956,10847,tee pee
11957,11913,drag city
11958,10895,island
11959,10900,island
11960,10838,young turks
11961,10823,coughee brothaz entertainment
11962,10881,break glass
11963,10877,hyperdub
11964,10833,gulcher
11965,10831,sargent house
11966,10826,carpark
11967,10896,columbia
11968,10890,atlantic
11969,10812,huume
11970,10778,ramseur
11971,10839,definitive jux
11972,11628,mint
11973,10885,fader
11974,10883,strange famous
11975,10779,5440' or fight!
11976,10821,fat possum
11977,10879,def jam
11978,10879,roc-a-fella
11979,10856,paper bag
11980,10878,load
11981,10814,universal
11982,10814,polydor
11983,10822,drag city
11984,11630,xl
11985,10793,melodic
11986,10793,deaf dumb and blind
11987,10806,modular
11988,10813,big dada
11989,10808,thrill jockey
11990,10871,warp
11991,10850,dead oceans
11992,10809,acute
11993,10804,astralwerks
11994,10811,flameshovel
11995,10869,itunes
11996,10869,finca
11997,10861,lovepump united
11998,10803,cardboard
11999,10796,team love
12000,10807,interscope
12001,10807,star trak
12002,10770,warp
12003,10859,unknown
12004,10797,rapster
12005,10774,superphonic
12006,10787,plant music
12007,10754,domino
12008,10754,tigerbeat6
12009,11912,asthmatic kitty
12010,10848,tomlab
12011,10789,daptone
12012,10789,world's fair
12013,10798,columbia
12014,10798,almost gold
12015,10849,track & field
12016,10843,different
12017,10600,k
12018,10758,rad
12019,10644,varese saraband
12020,10844,mute
12021,10841,sony
12022,10828,asthmatic kitty
12023,10800,arts & crafts
12024,10824,beggars banquet
12025,11624,factory
12026,10840,kranky
12027,10784,rainbow quartz
12028,10780,eleven seven
12029,10786,brassland
12030,10825,paw tracks
12031,10830,ato
12032,10791,6 hole
12033,10795,atlantic
12034,10795,necessary
12035,10781,i and ear
12036,10805,we are free
12037,10827,mute
12038,10827,virgin
12039,10773,peek-a-boo
12040,10755,cuneiform
12041,10769,ecstatic peace
12042,10816,parlophone
12043,10742,fat cat
12044,10742,dicristina
12045,10771,dear john
12046,10771,rebel group
12047,10760,stones throw
12048,10772,feow
12049,11622,warp
12050,10817,lost highway
12051,10716,joe gibbs
12052,10740,tompkins square
12053,10748,smalltown supersound
12054,10799,rounder
12055,10799,schnitzel
12056,10815,dead oceans
12057,10810,4ad
12058,10761,columbia
12059,10745,self-released
12060,10668,sincerely yours
12061,10668,summer lovers unlimited
12062,10790,oxford american
12063,10790,cmt
12064,10746,k
12065,10725,cryptogramophone
12066,10744,decon
12067,10794,emi
12068,10607,mute
12069,10751,dare to care
12070,10693,southern lord
12071,10722,atlantic
12072,10792,reprise
12073,10782,audiomatique
12074,10713,unknown
12075,10741,gnomonsong
12076,10741,woodsist
12077,10730,nature sounds
12078,10783,new west
12079,10788,warner bros.
12080,10736,gigantic
12081,10634,azul discografica
12082,10724,k
12083,10785,self-released
12084,10762,touch and go
12085,10738,flameshovel
12086,10723,godforsaken music
12087,10715,kill rock stars
12088,10765,mute
12089,10777,columbia
12090,10720,in the red
12091,10732,hometapes
12092,10710,new west
12093,10763,italians do it better
12094,10766,hydra head
12095,10753,dim mak
12096,10752,reprise
12097,10752,wea
12098,10731,holy mountain
12099,11910,fabric
12100,10756,thrill jockey
12101,10768,domino
12102,10617,sterns africa
12103,10718,fonal
12104,10759,ba da bing!
12105,10764,domino
12106,10664,skipstone records
12107,10672,scarab
12108,10727,thrill jockey
12109,10757,sub pop
12110,11911,merge
12111,10719,anti-
12112,10674,jade tree
12113,10726,purple feather
12114,10743,self-released
12115,10739,kompakt
12116,10677,hardly art
12117,10721,altitude
12118,10651,00:02:59
12119,10729,sony
12120,10709,self-released
12121,10700,ecstatic peace
12122,10673,enja
12123,10673,justin time
12124,10684,dangerbird
12125,10728,virgin
12126,10733,columbia
12127,10707,nettwerk
12128,10661,magpie
12129,10702,black and greene
12130,10734,4ad
12131,10735,hungry mouse
12132,10714,too pure
12133,10706,scratchie
12134,10706,new line
12135,10692,frog stand
12136,10711,jagjaguwar
12137,10712,stuff
12138,10701,drag city
12139,10662,constellation
12140,10669,warp
12141,10717,mute
12142,10717,peacefrog
12143,10705,hydra head
12144,10679,emi
12145,10679,heavenly
12146,10690,4ad
12147,10631,hi-speed soul
12148,10698,too pure
12149,10708,astralwerks
12150,10708,dfa
12151,10696,southern lord
12152,10655,yep roc
12153,10680,sony
12154,10680,bmg
12155,10694,rca
12156,10688,fabric
12157,10699,social registry
12158,10695,matador
12159,10660,dim mak
12160,10691,sub pop
12161,10703,saddle creek
12162,10670,merge
12163,10624,make mine
12164,10683,better looking
12165,10697,island
12166,10704,fat cat
12167,10666,misra
12168,10663,social registry
12169,10640,anti-
12170,10687,xl
12171,10653,rhino
12172,10647,arts & crafts
12173,10647,dot dash
12174,10642,sonic boom
12175,10659,invada
12176,10671,young god
12177,10689,ipecac
12178,10646,relapse
12179,10639,palm pictures
12180,10587,highwheel
12181,10681,ecstatic peace
12182,10682,merge
12183,11909,fabric
12184,10652,fonal
12185,10641,kanine
12186,10678,frenchkiss
12187,10643,emi
12188,10643,capitol
12189,10657,polyvinyl
12190,10614,recordcollection
12191,10638,drag city
12192,10676,arts & crafts
12193,10675,bpitch control
12194,10623,die stadt
12195,10623,janet
12196,10629,american dust
12197,10627,babygrande
12198,10645,beserkley
12199,10667,brushfire
12200,10615,twentyseven
12201,10612,editions mego
12202,10621,ninja tune
12203,10599,barsuk
12204,10665,warner bros.
12205,10611,heads up
12206,10609,whatever we want
12207,10625,ever
12208,10649,sub pop
12209,10656,touch and go
12210,10632,team love
12211,10604,ipecac
12212,10610,last gang
12213,10622,kemado
12214,10658,def jam
12215,10658,roc-a-fella
12216,10654,interscope
12217,10654,shady
12218,10654,aftermath
12219,10597,sleeping bag
12220,10605,fiction
12221,10650,domino
12222,10648,saddle creek
12223,10569,numero group
12224,10635,679
12225,10637,astralwerks
12226,10577,dead oceans
12227,10636,greensleeves
12228,10584,ember
12229,10593,daptone
12230,10586,mute
12231,10626,vice
12232,10633,earache
12233,10608,nacional
12234,10582,minty fresh
12235,10573,highwheel
12236,10620,secretly canadian
12237,10620,service
12238,10630,cooking vinyl
12239,10581,sub pop
12240,10589,leaf
12241,10580,wonder
12242,10616,rough trade
12243,10628,decca
12244,10606,motown
12245,10596,sub pop
12246,10585,elixia
12247,10595,killer pimp
12248,10594,stax
12249,10613,fabric
12250,10578,rounder
12251,10574,editions mego
12252,10592,engine room
12253,10601,dfa
12254,11907,glurp
12255,10572,family vineyard
12256,10568,wichita
12257,11908,soul jazz
12258,10598,warner bros.
12259,10598,blacksmith
12260,10562,kitchenware
12261,10567,drag city
12262,10566,social registry
12263,10583,definitive jux
12264,10590,columbia
12265,10553,flying nun
12266,10560,stones throw
12267,10565,new line
12268,10588,mute
12269,10591,majordomo
12270,10563,reveal
12271,10549,light in the attic
12272,10552,vp
12273,10561,barsuk
12274,10570,quarterstick
12275,10551,fading captain
12276,10546,kranky
12277,10550,wea
12278,10559,merge
12279,10579,polyvinyl
12280,10545,music gallery editions
12281,10547,cass
12282,10538,rough trade
12283,10534,holy mountain
12284,10571,vice
12285,10555,warner bros.
12286,10542,sonic unyon
12287,10554,elefant
12288,10564,xl
12289,10564,interscope
12290,10556,control group
12291,10556,morningside
12292,10536,dim mak
12293,10540,moribund
12294,10529,deltasonic
12295,10529,red ink
12296,10557,matador
12297,10558,merge
12298,10543,important
12299,10528,park the van
12300,10539,evilive
12301,10541,jive
12302,10548,suicide squeeze
12303,10504,vhf
12304,10523,undertow
12305,10524,ecstatic peace
12306,10544,hip-o select
12307,10532,southern lord
12308,10505,backwater
12309,10519,tee pee
12310,10522,ipecac
12311,10535,absolutely kosher
12312,10535,gargleblast
12313,10537,tk
12314,10506,rekids
12315,10507,mill pond
12316,10513,swim~
12317,10533,young god
12318,10530,fat cat
12319,10502,paw tracks
12320,10510,ba da bing!
12321,10503,eenie meenie
12322,10518,arts & crafts
12323,11906,emd.pl
12324,10531,kompakt
12325,10490,blue note
12326,10508,water
12327,10527,rough trade
12328,10517,sub pop
12329,10517,lil' chief
12330,10464,thousand tongues
12331,10526,carpark
12332,10496,zoe
12333,10496,rounder
12334,10525,hickory
