,reviewid,artist
10120,12123,the game
10121,12120,jesu
10122,12051,various artists
10123,12107,david vandervelde
10124,12122,the fiery furnaces
10125,12115,the music tapes
10126,12108,lesser gonzalez alvarez
10127,12101,the mole
10128,12103,alphabeat
10129,12110,the stills
10130,12116,various artists
10131,12086,william f. gibbs
10132,12097,awesome color
10133,12102,correcto
10134,12118,stereolab
10135,12098,death vessel
10136,12082,danny!
10137,12070,nico muhly
10138,12104,the jealous girlfriends
10139,12084,the walkmen
10140,12100,the dandy warhols
10141,12077,camper van beethoven
10142,12106,okkyung lee
10143,12087,the occasional keepers
10144,12091,willie nelson
10145,12064,snowman
10146,12089,various artists
10147,12092,devon williams
10148,12083,shannon mcardle
10149,12079,kayo dot
10150,12094,various artists
10151,12099,ra ra riot
10152,12071,apse
10153,12093,tittsworth
10154,12069,wooden shjips
10155,12081,basic channel
10156,12095,stereo mcs
10157,12068,hallelujah the hills
10158,12074,the lines
10159,12065,nze
10160,12096,sonic youth
10161,12088,ludacris
10162,12066,the moondoggies
10163,12067,the baseball project
10164,12090,scott walker
10165,12080,suicide
10166,12062,rainbow arabia
10167,12048,starling electric
10168,12059,this is ivy league
10169,12055,the music
10170,12085,simian mobile disco
10171,12078,brazilian girls
10172,12056,icy demons
10173,12054,the avett brothers
10174,12049,takka takka
10175,12075,re-up gang
10176,12076,ulrich schnauss
10177,12072,cajun dance party
10178,12057,unicycle loves you
10179,12073,the faint
10180,12053,steve reich
10181,12052,philip jeck
10182,12050,vast aire
10183,12045,drakkar sauna
10184,12061,madvillain
10185,12063,oxford collapse
10186,12044,joan as police woman
10187,12046,the curse of company
10188,12047,carl stone
10189,12060,conor oberst
10190,12031,oneida
10191,12014,various artists
10192,12042,lau nau
10193,12043,the muslims
10194,12058,blondie
10195,12033,ragga twins
10196,11972,slim twig
10197,12039,abdel hadi halo & the el gusto orchestra of algiers
10198,12028,gregor samsa
10199,12020,torche
10200,12030,the byrds
10201,12034,martha wainwright
10202,12037,the childballads
10203,12038,dredd foole
10204,12000,the bug
10205,12036,manu chao
10206,12035,sybris
10207,11991,all
10208,12032,mouserocket
10209,12041,diplo
10210,12041,santogold
10211,12040,pas/cal
10212,11963,wale
10213,11914,haley bonar
10214,12017,thalia zedek band
10215,12024,primal scream
10216,12029,paul westerberg
10217,12015,the dutchess and the duke
10218,12025,the fratellis
10219,12023,when dinosaurs ruled the earth
10220,12016,css
10221,12010,the dresden dolls
10222,12027,dr. dog
10223,12008,pas chic chic
10224,12019,keak da sneak
10225,12022,u2
10226,12021,bodies of water
10227,12026,the night marchers
10228,12011,dino felipe
10229,12018,daedelus
10230,11553,lackthereof
10231,12001,jonathan richman
10232,12009,karen dalton
10233,11999,shit and shine
10234,11996,alina simone
10235,11617,black kids
10236,11998,paul weller
10237,11992,ida maria
10238,11976,sic alps
10239,12007,"forward, russia!"
10240,12013,broken social scene presents: brendan canning
10241,11995,patti smith & kevin shields
10242,11975,julie ocean
10243,11978,the wombats
10244,11988,head like a kite
10245,12005,harvey milk
10246,12012,david banner
10247,11980,we versus the shark
10248,11959,thurston moore
10249,11983,woelv
10250,12002,nas
10251,11993,mirah
10252,11982,miles benjamin anthony robinson
10253,11990,osborne
10254,11985,ed harcourt
10255,11966,nomo
10256,12003,the pogues
10257,12006,three 6 mafia
10258,11974,au
10259,11997,sharron kraus
10260,11987,the hold steady
10261,12004,babyshambles
10262,11968,eat skull
10263,11967,sian alice group
10264,11970,infinite livez vs. stade
10265,11557,abe vigoda
10266,11984,sun city girls
10267,11984,j. spaceman
10268,11576,the chap
10269,11965,the fall
10270,11944,nicolay & kay
10271,11979,wire
10272,11986,melvins
10273,11969,the war on drugs
10274,11964,8ball
10275,11964,mjg
10276,11973,hanggai
10277,11981,sebadoh
10278,11989,albert hammond jr.
10279,11584,nachtmystium
10280,11962,david karsten daniels
10281,11971,the botticellis
10282,11961,ratatat
10283,11943,dennis wilson
10284,11958,vapnet
10285,11960,blackstrap
10286,11945,todd barry
10287,11977,beck
10288,11948,earlimart
10289,11694,various artists
10290,11946,weird weeds
10291,11618,kid static
10292,11952,jay reatard
10293,11955,love is all
10294,11956,tall firs
10295,11954,modey lemon
10296,11957,"son, ambulance"
10297,11947,david bowie
10298,11953,a-trak
10299,11951,syclops
10300,11949,roommate
10301,11950,joseph arthur
10302,11942,rza
10303,11941,booka shade
10304,11939,endless boogie
10305,11938,eliot lipp
10306,11940,various artists
10307,2272,deltron 3030
10308,11937,girl talk
10309,11581,kleerup
10310,11936,nurse with wound
10311,11935,bobby womack
10312,11934,pwrfl power
10313,11929,pyramids
10314,11933,air france
10315,11932,the watson twins
10316,11931,plantlife
10317,11930,fern knight
10318,11925,sally shapiro
10319,11928,ponytail
10320,11926,south san gabriel
10321,11531,dosh
10322,11927,damon & naomi
10323,11924,sigur rs
10324,11923,studio
10325,11609,the goslings
10326,11605,grails
10327,11922,martina topley-bird
10328,11921,liz phair
10329,11920,ricardo villalobos
10330,11613,the herbaliser
10331,11589,mike patton
10332,11514,kidz in the hall
10333,11690,religious knives
10334,11919,my brightest diamond
10335,11578,stars like fleas
10336,11918,dan friel
10337,11611,twine
10338,11619,tilly and the wall
10339,11688,scott kelly
10340,11917,the notwist
10341,11586,auburn lull
10342,11594,the ting tings
10343,11916,silver jews
10344,11915,james blackshaw
10345,11595,orchestra baobab
10346,11596,the presets
10347,11593,the m's
10348,11616,wolf parade
10349,11620,king khan and the shrines
10350,11566,various artists
10351,11588,port o'brien
10352,11597,nalle
10353,11692,jeremy jay
10354,11621,coldplay
10355,11600,mogwai
10356,11579,windsor for the derby
10357,11573,monotonix
10358,11603,the beach boys
10359,11610,n.e.r.d.
10360,11577,richard pinhas
10361,11570,bryan scary
10362,11564,paul haig
10363,11684,lukestar
10364,11608,lil wayne
10365,11612,sloan
10366,11567,d. charles speer and the helix
10367,11574,mixel pixel
10368,11580,crystal antlers
10369,11583,adem
10370,11555,paavoharju
10371,11513,cassettes won't listen
10372,11559,yoav
10373,11604,robert pollard
10374,11538,supergrass
10375,11552,shy child
10376,11550,thomas brinkmann
10377,11565,ex reverie
10378,11585,my morning jacket
10379,11592,the orb
10380,11548,christopher bissonnette
10381,11563,walter meego
10382,11554,james pants
10383,11587,fleet foxes
10384,11562,erykah badu
10385,11547,the death set
10386,11537,lemuria
10387,11558,okay
10388,11686,radiohead
10389,11582,gas
10390,11539,vetiver
10391,11502,young knives
10392,11541,marc ribot
10393,11560,shearwater
10394,11575,opeth
10395,11535,festival
10396,11536,local h
10397,11500,hammock
10398,11569,spiritualized
10399,11414,lykke li
10400,11540,the black angels
10401,11526,helvetia
10402,11527,the pinker tones
10403,11682,leviathan
10404,11568,weezer
10405,11551,ladytron
10406,11472,wildbirds & peacedrums
10407,11523,nik freitas
10408,11561,bun b
10409,11524,steinski
10410,11519,the d
10411,11516,vijay iyer
10412,11544,nortec collective presents bostich + fussible
10413,11509,nze
10414,11556,the futureheads
10415,11515,al green
10416,11507,etran finatawa
10417,11508,the cinematic orchestra
10418,11545,mount eerie
10419,11546,dominique leone
10420,11511,fat ray & black milk
10421,11512,indian jewelry
10422,11494,delays
10423,11498,estelle
10424,11549,bonnie prince billy
10425,11543,the wedding present
10426,11506,the sword
10427,11517,various artists
10428,11542,free kitten
10429,11534,health
10430,11469,crystal stilts
10431,11486,the drift
10432,11491,neva dinova
10433,11525,ellen allien
10434,11504,various artists
10435,11497,buckshot
10436,11528,apes
10437,11496,witch
10438,11533,the national
10439,11518,the cool kids
10440,11481,various artists
10441,11480,devastations
10442,11490,flying
10443,11680,mudhoney
10444,11420,islands
10445,11445,thank you
10446,11476,silje nes
10447,11475,jaymay
10448,11522,scarlett johansson
10449,11488,various artists
10450,11428,various artists
10451,11446,cheveu
10452,11482,imaad wasif
10453,11499,mates of state
10454,11489,nat baldwin
10455,11222,les rallizes denudes
10456,11468,these are powers
10457,11459,hymns
10458,11510,subtle
10459,11373,the charlatans uk
10460,11466,pattern is movement
10461,11457,cloudland canyon
10462,11355,dragged by horses
10463,11493,quiet village
10464,11495,ecstatic sunshine
10465,11386,alexander turnquist
10466,11448,the old haunts
10467,11450,various artists
10468,11503,nine inch nails
10469,11505,four tet
10470,11477,thee oh sees
10471,11456,herman dune
10472,11454,emmanuel jal
10473,11501,death cab for cutie
10474,11484,elvis costello
10475,11418,kid creole
10476,11447,sbastien tellier
10477,11485,the explorers club
10478,11376,otis redding
10479,11487,isobel campbell & mark lanegan
10480,11341,eleanoora rosenholm
10481,11421,the strugglers
10482,11455,{{{ sunset }}}
10483,11492,matmos
10484,11478,the brian jonestown massacre
10485,11257,chuck berry
10486,11678,quinn walker
10487,11440,sonic sum
10488,11483,santogold
10489,11470,robert forster
10490,11374,various artists
10491,11463,tickley feather
10492,11424,orion rigel dommisse
10493,11479,animal collective
10494,11359,the tallest man on earth
10495,11388,sun city girls
10496,11392,kassin + 2
10497,11443,clear tigers
10498,11449,no age
10499,11670,blitzen trapper
10500,11399,13ghosts
10501,11346,head of femur
10502,11412,dead child
10503,11464,boris
10504,11674,fairport convention
10505,11471,atmosphere
10506,11460,various artists
10507,11461,robert hood
10508,11465,les savy fav
10509,11462,tindersticks
10510,11413,new bloods
10511,11343,southeast engine
10512,11398,chicha libre
10513,11467,jamie lidell
10514,11452,joy division
10515,11404,jucifer
10516,11294,cub
10517,11422,singer
10518,11458,the roots
10519,11451,constantines
10520,11425,karl blau
10521,11391,antietam
10522,11417,neptune
10523,11371,south
10524,11438,portishead
10525,11453,madonna
10526,11360,evangelista
10527,11432,russian circles
10528,11202,titus andronicus
10529,11429,love
10530,11430,wye oak
10531,11431,experimental dental school
10532,11365,ladyhawk
10533,11442,air
10534,11444,prodigy
10535,11423,billy bragg
10536,11419,ellen allien
10537,11354,toumast
10538,11427,gossip
10539,11441,spoon
10540,11426,tokyo police club
10541,11368,diskjokke
10542,11356,pete rock
10543,11433,the last shadow puppets
10544,11439,flight of the conchords
10545,11385,mantronix
10546,11364,pants yell!
10547,11306,various artists
10548,11400,the teenagers
10549,11676,the replacements
10550,11379,various artists
10551,11293,idol fodder
10552,11395,fancey
10553,11668,nadja
10554,11416,magnetic morning
10555,11415,the plastic constellations
10556,11259,emc
10557,11266,capillary action
10558,11401,the kooks
10559,11405,black francis
10560,11363,orchestral manoeuvres in the dark
10561,11394,autistic daughters
10562,11342,naked on the vague
10563,11403,muse
10564,11408,guillemots
10565,11322,elbow
10566,11334,de novo dahl
10567,11369,colour revolt
10568,11406,m83
10569,11409,sally shapiro
10570,11281,toumani diabat
10571,11389,team robespierre
10572,11402,division day
10573,11664,microkingdom's pro hour
10574,11407,cut copy
10575,11351,frightened rabbit
10576,11290,the selmanaires
10577,11300,groove armada
10578,11672,sun kil moon
10579,11387,the long blondes
10580,11390,the helio sequence
10581,11393,someone still loves you boris yeltsin
10582,11287,cloud cult
10583,11660,various artists
10584,11381,tapes 'n tapes
10585,11372,foals
10586,11345,strategy
10587,11177,the duke spirit
10588,11337,peter morn
10589,11666,sun city girls
10590,11367,the breeders
10591,11303,kathleen edwards
10592,11353,arp
10593,11380,colin meloy
10594,11370,man man
10595,11275,james brown
10596,11331,ymd
10597,11282,the felice brothers
10598,11375,nick cave & the bad seeds
10599,11335,clinic
10600,11255,various artists
10601,11330,collections of colonies of bees
10602,11299,the secret
10603,11352,the microphones
10604,11366,willie nelson
10605,11231,pete & the pirates
10606,11357,in flames
10607,11283,john maus
10608,11362,moby
10609,11361,the apples in stereo
10610,11340,the 1900s
10611,11321,various artists
10612,11286,webbie
10613,11289,nine inch nails
10614,11316,sian alice group
10615,11329,ministry
10616,11309,apes & androids
10617,11248,bell x1
10618,11350,the raconteurs
10619,11358,the black keys
10620,11311,lyrics born
10621,11310,"earth, roots and water"
10622,11318,solvent
10623,11308,r.e.m.
10624,11325,simon & garfunkel
10625,11315,melchior productions
10626,11336,big dipper
10627,11320,sera cahoone
10628,11324,the lemonheads
10629,11344,junior boys
10630,11323,excepter
10631,11307,lazarus
10632,11296,rick ross
10633,11319,the b-52's
10634,11326,carl craig
10635,11278,yellow swans
10636,11272,jarboe
10637,11272,justin k. broadrick
10638,11261,kate maki
10639,11328,gnarls barkley
10640,11332,thee silver mt. zion memorial orchestra & tra-la-la band
10641,11333,bauhaus
10642,11292,grand ole party
10643,11229,tift merritt
10644,11327,destroyer
10645,11291,"does it offend you, yeah?"
10646,11273,wrath of the weak
10647,11304,howlin rain
10648,11288,white hinterland
10649,11662,mission of burma
10650,11317,retribution gospel choir
10651,11305,adam green
10652,11238,danava
10653,11230,mike doughty
10654,11246,elf power
10655,11268,the dodos
10656,11301,various artists
10657,11262,einstrzende neubauten
10658,11241,dengue fever
10659,11302,the kills
10660,11274,we are scientists
10661,11251,fight amp
10662,11253,ocrilim
10663,11271,electric six
10664,11297,be your own pet
10665,11298,devotchka
10666,11247,marah
10667,11252,amir elsaffar
10668,11256,shelby lynne
10669,11236,chatham county line
10670,11276,elvis costello
10671,11295,these new puritans
10672,11232,black spade
10673,11279,various artists
10674,11280,fuck buttons
10675,11215,crystal castles
10676,11270,ghost
10677,11264,ministry
10678,11227,the big sleep
10679,11267,neon neon
10680,11277,snoop dogg
10681,11225,the lk
10682,11249,richard youngs
10683,11226,the exit strategy
10684,11237,del tha funkee homosapien
10685,11201,plants and animals
10686,11239,a weather
10687,11224,grand archives
10688,11228,the slits
10689,11269,hercules and love affair
10690,11258,whiskeytown
10691,11211,ssion
10692,11221,various artists
10693,11217,no kids
10694,11254,why?
10695,11263,rhys chatham & his guitar trio all-stars
10696,11214,ocean
10697,11223,various artists
10698,11216,eric matthews
10699,11260,she & him
10700,11265,kelis
10701,11197,panther
10702,11205,pacific uv
10703,11210,ida
10704,11219,the ruby suns
10705,11220,sambassadeur
10706,11250,rocket from the crypt
10707,11198,throw me the statue
10708,11213,genghis tron
10709,11240,clark
10710,11244,headlights
10711,11196,promise and the monster
10712,11204,what made milwaukee famous
10713,11180,magic weapon
10714,11245,autechre
10715,11243,ghostland observatory
10716,11199,warbringer
10717,11195,major stars
10718,11186,the aluminum group
10719,11235,the gutter twins
10720,11242,cadence weapon
10721,11207,joe lally
10722,11192,blood meridian
10723,11190,jack peate
10724,11233,stephen malkmus and the jicks
10725,11234,kelley polar
10726,11134,food for animals
10727,11178,son lux
10728,11188,dub trio
10729,11206,fleet foxes
10730,11218,earth
10731,11174,the jet age
10732,11173,the dirtbombs
10733,11172,kiln
10734,11203,various artists
10735,11212,valet
10736,11175,his name is alive
10737,11171,guilty simpson
10738,11170,jeffrey lewis & the jitters
10739,11187,el perro del mar
10740,11189,born ruffians
10741,11159,kutiman
10742,11169,the pine hill haints
10743,11158,sia
10744,11208,beach house
10745,11209,justus khncke
10746,11157,david thomas broughton
10747,11157,7 hertz
10748,11182,the acorn
10749,11164,carbon/silicon
10750,11128,goldfrapp
10751,11194,various artists
10752,11151,steve reid ensemble
10753,11154,matt costa
10754,11168,mike bones
10755,11200,el guincho
10756,11176,belong
10757,11146,various artists
10758,11143,the depreciation guild
10759,11162,cowboy junkies
10760,11179,los campesinos!
10761,11156,the dillinger escape plan
10762,11193,various artists
10763,11139,statehood
